T1,T2,T3,T4,T5,T6,dominant_topic
0.1409350094153777,0.0012398689835024267,0.0012352807858356993,0.22020184004897278,0.001237047446448703,0.6351509533198628,T6
0.5546551293695766,0.20049274839082148,0.2408494732404754,0.0013367282832200472,0.001332403762432277,0.00133351695347416,T1
0.36956311277219334,0.0018928690229330642,0.4997710924311417,0.12500190481079848,0.0018850154109535085,0.0018860055519799022,T3
0.8109997102343985,0.0021054989870044685,0.002109077719998976,0.1805881542246812,0.0021043129343480717,0.0020932458995687625,T1
0.31319070280066597,0.0013735132388946435,0.25359796217873387,0.39546845312201284,0.03499909918570446,0.001370269473988183,T4
0.6649311432044559,0.0017313942172171271,0.0017340603978971065,0.328135677304292,0.0017341589416049897,0.0017335659345327627,T1
0.5147863777007655,0.1525049486436441,0.0023429101201510945,0.32567864469150093,0.0023455773771540044,0.0023415414667842666,T1
0.07784066381972256,0.001396879245262302,0.15600292307684632,0.5898425688930997,0.0013963512366554523,0.1735206137284136,T4
0.001654687263904281,0.542083345072283,0.45132845525185905,0.0016478590203752909,0.001642820142247716,0.0016428332493306518,T2
0.6275131665210163,0.0014951481185429356,0.14763303900292385,0.22038160321697878,0.0014849049466791081,0.0014921381938591857,T1
0.0011814728861452648,0.0011824409354526712,0.001182565692456145,0.001189568847669046,0.9940837401093952,0.0011802115288818732,T5
0.0011814728861452648,0.0011824409354526712,0.001182565692456145,0.001189568847669046,0.9940837401093952,0.0011802115288818732,T5
