doi
10.1016/S0305-9006(99)90003-X
10.1016/S0925-7535(01)00079-0
10.1016/S1361-9209(02)00047-0
10.1016/S1361-9209(03)00003-8
10.1016/S2213-2600(23)00329-6
10.1016/S2542-5196(24)00120-7
10.1016/j.aap.2013.05.008
10.1016/j.aap.2023.107064
10.1016/j.actbio.2019.03.044
10.1016/j.adapen.2022.100111
10.1016/j.agee.2003.09.007
10.1016/j.amepre.2004.10.023
10.1016/j.amepre.2009.09.026
10.1016/j.amepre.2012.06.018
10.1016/j.apenergy.2013.01.061
10.1016/j.apenergy.2016.09.025
10.1016/j.apenergy.2016.10.052
10.1016/j.apenergy.2018.06.158
10.1016/j.apenergy.2018.09.164
10.1016/j.apenergy.2019.113671
10.1016/j.apenergy.2024.124987
10.1016/j.apgeog.2009.01.002
10.1016/j.apgeog.2011.09.002
10.1016/j.apgeog.2015.03.008
10.1016/j.apgeog.2016.12.010
10.1016/j.apgeog.2017.09.010
10.1016/j.apgeog.2018.06.001
10.1016/j.apgeog.2018.07.015
10.1016/j.apgeog.2020.102318
10.1016/j.apgeog.2022.102670
10.1016/j.apgeog.2022.102715
10.1016/j.apgeog.2023.103124
10.1016/j.apgeog.2023.103171
10.1016/j.apgeog.2024.103368
10.1016/j.apgeog.2024.103451
10.1016/j.apgeog.2025.103532
10.1016/j.apgeog.2025.103747
10.1016/j.asej.2023.102463
10.1016/j.asr.2024.11.059
10.1016/j.atmosenv.2007.10.079
10.1016/j.atmosenv.2008.06.045
10.1016/j.atmosenv.2009.10.041
10.1016/j.atmosenv.2010.02.022
10.1016/j.atmosenv.2019.117188
10.1016/j.atmosres.2008.03.020
10.1016/j.biocon.2025.111417
10.1016/j.biombioe.2022.106426
10.1016/j.buildenv.2005.05.022
10.1016/j.buildenv.2009.01.008
10.1016/j.buildenv.2010.06.004
10.1016/j.buildenv.2012.02.022
10.1016/j.buildenv.2015.10.007
10.1016/j.buildenv.2017.07.038
10.1016/j.buildenv.2017.10.013
10.1016/j.buildenv.2017.11.043
10.1016/j.buildenv.2018.01.012
10.1016/j.buildenv.2019.106527
10.1016/j.buildenv.2022.109049
10.1016/j.buildenv.2022.109117
10.1016/j.buildenv.2022.109165
10.1016/j.buildenv.2022.109267
10.1016/j.buildenv.2022.109687
10.1016/j.buildenv.2023.111032
10.1016/j.buildenv.2024.112027
10.1016/j.buildenv.2024.112261
10.1016/j.buildenv.2025.112811
10.1016/j.buildenv.2025.113301
10.1016/j.cacint.2025.100215
10.1016/j.cities.2004.04.004
10.1016/j.cities.2006.05.003
10.1016/j.cities.2008.04.005
10.1016/j.cities.2008.10.001
10.1016/j.cities.2010.07.001
10.1016/j.cities.2011.08.005
10.1016/j.cities.2012.11.001
10.1016/j.cities.2014.09.006
10.1016/j.cities.2015.06.005
10.1016/j.cities.2016.02.014
10.1016/j.cities.2017.03.009
10.1016/j.cities.2017.06.004
10.1016/j.cities.2017.10.020
10.1016/j.cities.2018.03.005
10.1016/j.cities.2018.04.012
10.1016/j.cities.2018.09.020
10.1016/j.cities.2019.04.013
10.1016/j.cities.2019.05.035
10.1016/j.cities.2019.102486
10.1016/j.cities.2020.103039
10.1016/j.cities.2021.103151
10.1016/j.cities.2021.103196
10.1016/j.cities.2021.103494
10.1016/j.cities.2021.103515
10.1016/j.cities.2021.103539
10.1016/j.cities.2022.103587
10.1016/j.cities.2022.103611
10.1016/j.cities.2022.103753
10.1016/j.cities.2022.103908
10.1016/j.cities.2022.103924
10.1016/j.cities.2022.104043
10.1016/j.cities.2022.104062
10.1016/j.cities.2022.104101
10.1016/j.cities.2023.104410
10.1016/j.cities.2023.104524
10.1016/j.cities.2023.104535
10.1016/j.cities.2023.104662
10.1016/j.cities.2023.104682
10.1016/j.cities.2023.104705
10.1016/j.cities.2023.104742
10.1016/j.cities.2023.104765
10.1016/j.cities.2024.104801
10.1016/j.cities.2024.104818
10.1016/j.cities.2024.104840
10.1016/j.cities.2024.104849
10.1016/j.cities.2024.104878
10.1016/j.cities.2024.104882
10.1016/j.cities.2024.104942
10.1016/j.cities.2024.105040
10.1016/j.cities.2024.105147
10.1016/j.cities.2024.105212
10.1016/j.cities.2024.105243
10.1016/j.cities.2024.105251
10.1016/j.cities.2024.105252
10.1016/j.cities.2024.105274
10.1016/j.cities.2024.105342
10.1016/j.cities.2024.105370
10.1016/j.cities.2024.105433
10.1016/j.cities.2024.105464
10.1016/j.cities.2024.105468
10.1016/j.cities.2024.105497
10.1016/j.cities.2024.105574
10.1016/j.cities.2024.105627
10.1016/j.cities.2025.105752
10.1016/j.cities.2025.105787
10.1016/j.cities.2025.105841
10.1016/j.cities.2025.105902
10.1016/j.cities.2025.105903
10.1016/j.cities.2025.105904
10.1016/j.cities.2025.105938
10.1016/j.cities.2025.105983
10.1016/j.cities.2025.106015
10.1016/j.cities.2025.106091
10.1016/j.cities.2025.106099
10.1016/j.cities.2025.106114
10.1016/j.cities.2025.106171
10.1016/j.cities.2025.106175
10.1016/j.cities.2025.106231
10.1016/j.cities.2025.106245
10.1016/j.cities.2025.106313
10.1016/j.cities.2025.106339
10.1016/j.cities.2025.106357
10.1016/j.cities.2025.106368
10.1016/j.cities.2025.106376
10.1016/j.cities.2025.106405
10.1016/j.cities.2025.106409
10.1016/j.cities.2025.106421
10.1016/j.cities.2025.106456
10.1016/j.cities.2025.106493
10.1016/j.cities.2025.106516
10.1016/j.cities.2025.106539
10.1016/j.cities.2025.106576
10.1016/j.cities.2025.106598
10.1016/j.cities.2025.106604
10.1016/j.cities.2025.106655
10.1016/j.cities.2025.106705
10.1016/j.cities.2025.106710
10.1016/j.cities.2025.106717
10.1016/j.cities.2025.106736
10.1016/j.compenvurbsys.2017.06.005
10.1016/j.compenvurbsys.2017.07.001
10.1016/j.compenvurbsys.2019.04.007
10.1016/j.compenvurbsys.2019.101351
10.1016/j.compenvurbsys.2021.101603
10.1016/j.compenvurbsys.2022.101873
10.1016/j.compenvurbsys.2023.101971
10.1016/j.compenvurbsys.2023.102057
10.1016/j.cosust.2012.08.005
10.1016/j.cosust.2017.02.009
10.1016/j.cstp.2016.02.003
10.1016/j.cstp.2018.12.004
10.1016/j.cstp.2025.101428
10.1016/j.cstp.2025.101551
10.1016/j.dib.2022.107966
10.1016/j.dibe.2020.100021
10.1016/j.dibe.2021.100065
10.1016/j.eastsj.2024.100144
10.1016/j.ecmx.2024.100528
10.1016/j.ecoenv.2024.117520
10.1016/j.ecoinf.2021.101251
10.1016/j.ecolecon.2016.05.004
10.1016/j.ecolecon.2018.01.035
10.1016/j.ecoleng.2011.02.005
10.1016/j.ecolind.2014.11.016
10.1016/j.ecolind.2017.01.008
10.1016/j.ecolind.2017.05.014
10.1016/j.ecolind.2017.06.032
10.1016/j.ecolind.2017.07.001
10.1016/j.ecolind.2017.09.042
10.1016/j.ecolind.2017.09.043
10.1016/j.ecolind.2017.10.054
10.1016/j.ecolind.2018.05.025
10.1016/j.ecolind.2018.09.058
10.1016/j.ecolind.2018.10.059
10.1016/j.ecolind.2018.12.007
10.1016/j.ecolind.2018.12.033
10.1016/j.ecolind.2021.107436
10.1016/j.ecolind.2021.108304
10.1016/j.ecolind.2021.108407
10.1016/j.ecolind.2023.109902
10.1016/j.ecolind.2023.110558
10.1016/j.ecolind.2023.110928
10.1016/j.ecolind.2024.111750
10.1016/j.ecolind.2025.113075
10.1016/j.ecolind.2025.114003
10.1016/j.ecolind.2025.114321
10.1016/j.ecolind.2025.114339
10.1016/j.ecolmodel.2022.109963
10.1016/j.ecoser.2016.09.008
10.1016/j.ecotra.2015.05.003
10.1016/j.egyr.2024.08.063
10.1016/j.eiar.2019.02.002
10.1016/j.eiar.2025.108099
10.1016/j.ejor.2019.12.034
10.1016/j.enbuild.2012.10.059
10.1016/j.enbuild.2015.06.031
10.1016/j.enbuild.2017.09.019
10.1016/j.enbuild.2019.109670
10.1016/j.enbuild.2024.114863
10.1016/j.enbuild.2024.114900
10.1016/j.energy.2018.05.083
10.1016/j.energy.2025.135111
10.1016/j.enpol.2012.03.070
10.1016/j.enpol.2012.06.048
10.1016/j.enpol.2013.06.042
10.1016/j.enpol.2016.03.024
10.1016/j.enpol.2024.113986
10.1016/j.envdev.2020.100576
10.1016/j.envdev.2025.101169
10.1016/j.envint.2021.106850
10.1016/j.envint.2023.107880
10.1016/j.envint.2024.108871
10.1016/j.envint.2025.109310
10.1016/j.envint.2025.109866
10.1016/j.envpol.2012.11.025
10.1016/j.envpol.2019.07.009
10.1016/j.envres.2019.108999
10.1016/j.envres.2024.119324
10.1016/j.envsci.2019.08.016
10.1016/j.envsoft.2004.07.009
10.1016/j.erss.2018.07.008
10.1016/j.esr.2025.101691
10.1016/j.eswa.2024.125782
10.1016/j.eti.2025.104164
10.1016/j.foar.2016.05.001
10.1016/j.foar.2016.09.006
10.1016/j.foar.2021.03.0032095-2635/
10.1016/j.foar.2025.01.005
10.1016/j.futures.2010.04.015
10.1016/j.futures.2015.03.007
10.1016/j.geosus.2024.07.004
10.1016/j.geosus.2025.100337
10.1016/j.gr.2023.05.015
10.1016/j.gsf.2023.101760
10.1016/j.habitatint.2007.06.005
10.1016/j.habitatint.2011.06.011
10.1016/j.habitatint.2012.05.006
10.1016/j.habitatint.2019.102027
10.1016/j.habitatint.2020.102309
10.1016/j.habitatint.2024.103231
10.1016/j.habitatint.2025.103362
10.1016/j.habitatint.2025.103522
10.1016/j.habitatint.2025.103534
10.1016/j.habitatint.2025.103674
10.1016/j.healthplace.2025.103544
10.1016/j.healun.2020.05.002
10.1016/j.heliyon.2024.e36504
10.1016/j.iatssr.2016.01.002
10.1016/j.iatssr.2023.03.004
10.1016/j.ijheh.2021.113772
10.1016/j.indic.2025.100859
10.1016/j.isci.2022.104411
10.1016/j.jag.2012.01.026
10.1016/j.jbusres.2022.06.024
10.1016/j.jclepro.2018.01.168
10.1016/j.jclepro.2019.03.276
10.1016/j.jclepro.2019.05.333
10.1016/j.jclepro.2019.118605
10.1016/j.jclepro.2020.121255
10.1016/j.jclepro.2020.121326
10.1016/j.jclepro.2023.137038
10.1016/j.jclepro.2025.145219
10.1016/j.jcmr.2024.100010
10.1016/j.jenvman.2004.08.014
10.1016/j.jenvman.2020.111035
10.1016/j.jenvman.2022.114866
10.1016/j.jenvman.2022.115234
10.1016/j.jenvman.2022.116032
10.1016/j.jenvman.2025.125460
10.1016/j.jenvman.2025.126070
10.1016/j.jenvp.2020.101438
10.1016/j.jhazmat.2019.121953
10.1016/j.jobe.2023.107773
10.1016/j.jobe.2024.110089
10.1016/j.jort.2017.09.005
10.1016/j.jpubtr.2025.100128
10.1016/j.jth.2019.03.016
10.1016/j.jth.2020.100899
10.1016/j.jth.2023.101608
10.1016/j.jth.2023.101668
10.1016/j.jth.2024.101832
10.1016/j.jth.2025.101993
10.1016/j.jth.2025.102206
10.1016/j.jtrangeo.2010.03.001
10.1016/j.jtrangeo.2010.06.004
10.1016/j.jtrangeo.2010.09.008
10.1016/j.jtrangeo.2014.10.002
10.1016/j.jtrangeo.2015.08.002
10.1016/j.jtrangeo.2016.11.008
10.1016/j.jtrangeo.2018.11.008
10.1016/j.jtrangeo.2021.103078
10.1016/j.jtrangeo.2021.103080
10.1016/j.jtrangeo.2022.103521
10.1016/j.jtrangeo.2023.103629
10.1016/j.jtrangeo.2023.103663
10.1016/j.jtrangeo.2023.103686
10.1016/j.jtrangeo.2024.104003
10.1016/j.jtrangeo.2024.104060
10.1016/j.jtrangeo.2025.104189
10.1016/j.jtrangeo.2025.104283
10.1016/j.jtrangeo.2025.104417
10.1016/j.jtrangeo.2025.104428
10.1016/j.jue.2013.01.002
10.1016/j.jum.2021.03.005
10.1016/j.jum.2021.08.002
10.1016/j.jum.2021.08.005
10.1016/j.jum.2023.08.003
10.1016/j.jum.2024.04.001
10.1016/j.jum.2025.04.010
10.1016/j.jweia.2018.05.015
10.1016/j.jweia.2018.08.015
10.1016/j.landurbplan.2004.08.008
10.1016/j.landurbplan.2005.12.003
10.1016/j.landurbplan.2007.02.010
10.1016/j.landurbplan.2008.11.010
10.1016/j.landurbplan.2010.03.005
10.1016/j.landurbplan.2011.02.035
10.1016/j.landurbplan.2011.08.012
10.1016/j.landurbplan.2011.11.020
10.1016/j.landurbplan.2011.12.002
10.1016/j.landurbplan.2013.10.001
10.1016/j.landurbplan.2014.04.008
10.1016/j.landurbplan.2015.08.014
10.1016/j.landurbplan.2016.05.006
10.1016/j.landurbplan.2017.02.002
10.1016/j.landurbplan.2017.08.009
10.1016/j.landurbplan.2017.08.016
10.1016/j.landurbplan.2017.09.024
10.1016/j.landurbplan.2018.09.007
10.1016/j.landurbplan.2019.04.004
10.1016/j.landurbplan.2019.103669
10.1016/j.landurbplan.2020.103857
10.1016/j.landurbplan.2020.103870
10.1016/j.landurbplan.2020.103881
10.1016/j.landurbplan.2020.103951
10.1016/j.landurbplan.2021.104174
10.1016/j.landurbplan.2022.104401
10.1016/j.landurbplan.2022.104428
10.1016/j.landurbplan.2022.104534
10.1016/j.landurbplan.2023.104778
10.1016/j.landurbplan.2024.105205
10.1016/j.landurbplan.2025.105378
10.1016/j.landurbplan.2025.105465
10.1016/j.landurbplan.2025.105536
10.1016/j.landusepol.2009.08.027
10.1016/j.landusepol.2011.09.007
10.1016/j.landusepol.2011.09.011
10.1016/j.landusepol.2014.10.022
10.1016/j.landusepol.2015.12.002
10.1016/j.landusepol.2015.12.018
10.1016/j.landusepol.2016.01.009
10.1016/j.landusepol.2017.03.033
10.1016/j.landusepol.2017.04.025
10.1016/j.landusepol.2017.06.015
10.1016/j.landusepol.2017.09.036
10.1016/j.landusepol.2018.11.056
10.1016/j.landusepol.2019.04.022
10.1016/j.landusepol.2020.104563
10.1016/j.landusepol.2020.104703
10.1016/j.landusepol.2021.105294
10.1016/j.landusepol.2021.105469
10.1016/j.landusepol.2021.105616
10.1016/j.landusepol.2021.105694
10.1016/j.landusepol.2022.106005
10.1016/j.landusepol.2022.106203
10.1016/j.landusepol.2024.107180
10.1016/j.landusepol.2024.107213
10.1016/j.landusepol.2024.107320
10.1016/j.landusepol.2024.107352
10.1016/j.landusepol.2025.107563
10.1016/j.landusepol.2025.107621
10.1016/j.mcm.2011.05.058
10.1016/j.nbsj.2024.100193
10.1016/j.ocecoaman.2011.10.004
10.1016/j.physa.2011.11.005
10.1016/j.polar.2021.100672
10.1016/j.progress.2009.06.001
10.1016/j.progress.2012.01.001
10.1016/j.progress.2012.04.002
10.1016/j.progress.2018.12.001
10.1016/j.regsus.2025.100211
10.1016/j.regsus.2025.100262
10.1016/j.renene.2012.07.043
10.1016/j.resconrec.2021.105848
10.1016/j.rineng.2024.102266
10.1016/j.rineng.2024.102660
10.1016/j.rineng.2025.107584
10.1016/j.rsase.2020.100383
10.1016/j.rsase.2021.100669
10.1016/j.rse.2016.06.011
10.1016/j.rse.2025.114961
10.1016/j.rse.2025.115045
10.1016/j.rser.2022.112733
10.1016/j.rser.2024.115215
10.1016/j.scitotenv.2017.08.250
10.1016/j.scitotenv.2017.09.167
10.1016/j.scitotenv.2018.01.191
10.1016/j.scitotenv.2018.04.091
10.1016/j.scitotenv.2019.01.062
10.1016/j.scitotenv.2019.03.421
10.1016/j.scitotenv.2019.06.066
10.1016/j.scitotenv.2020.142718
10.1016/j.scitotenv.2021.150864
10.1016/j.scitotenv.2021.152332
10.1016/j.scitotenv.2022.156006
10.1016/j.scitotenv.2022.158053
10.1016/j.scitotenv.2022.160193
10.1016/j.scitotenv.2024.175341
10.1016/j.scs.2014.04.001
10.1016/j.scs.2016.06.015
10.1016/j.scs.2017.07.023
10.1016/j.scs.2017.11.006
10.1016/j.scs.2017.11.021
10.1016/j.scs.2018.05.003
10.1016/j.scs.2018.05.022
10.1016/j.scs.2019.101456
10.1016/j.scs.2020.102424
10.1016/j.scs.2021.102759
10.1016/j.scs.2021.102911
10.1016/j.scs.2021.103295
10.1016/j.scs.2021.103632
10.1016/j.scs.2022.104161
10.1016/j.scs.2022.104261
10.1016/j.scs.2022.104302
10.1016/j.scs.2023.104454
10.1016/j.scs.2023.104490
10.1016/j.scs.2023.104617
10.1016/j.scs.2023.104727
10.1016/j.scs.2023.104824
10.1016/j.scs.2023.104885
10.1016/j.scs.2023.104903
10.1016/j.scs.2023.105031
10.1016/j.scs.2023.105033
10.1016/j.scs.2024.105511
10.1016/j.scs.2024.105636
10.1016/j.scs.2024.105729
10.1016/j.scs.2024.105880
10.1016/j.scs.2025.106326
10.1016/j.scs.2025.106404
10.1016/j.scs.2025.106597
10.1016/j.scs.2025.106617
10.1016/j.scs.2025.106637
10.1016/j.scs.2025.106675
10.1016/j.scs.2025.106678
10.1016/j.scs.2025.106736
10.1016/j.scs.2025.106776
10.1016/j.scs.2025.106782
10.1016/j.scs.2025.106798
10.1016/j.scs.2025.106891
10.1016/j.scs.2025.106917
10.1016/j.scs.2025.106932
10.1016/j.scs.2025.106935
10.1016/j.scs.2025.106953
10.1016/j.seps.2020.100923
10.1016/j.seps.2024.102091
10.1016/j.sftr.2024.100200
10.1016/j.sftr.2025.100559
10.1016/j.ssci.2023.106114
10.1016/j.ssci.2023.106148
10.1016/j.strueco.2025.06.011
10.1016/j.tbs.2020.06.002
10.1016/j.tbs.2021.04.008
10.1016/j.tbs.2022.09.005
10.1016/j.tbs.2023.100613
10.1016/j.tbs.2023.100666
10.1016/j.tbs.2024.100965
10.1016/j.tbs.2025.101151
10.1016/j.tbs.2025.101157
10.1016/j.techfore.2018.07.026
10.1016/j.tourman.2022.104683
10.1016/j.tra.2016.10.025
10.1016/j.tra.2017.04.023
10.1016/j.tra.2019.09.002
10.1016/j.tra.2024.104234
10.1016/j.tra.2024.104307
10.1016/j.tra.2024.104354
10.1016/j.tra.2025.104429
10.1016/j.tra.2025.104452
10.1016/j.tra.2025.104453
10.1016/j.tra.2025.104471
10.1016/j.tra.2025.104481
10.1016/j.tra.2025.104482
10.1016/j.tra.2025.104503
10.1016/j.tra.2025.104545
10.1016/j.tra.2025.104546
10.1016/j.tra.2025.104547
10.1016/j.tra.2025.104579
10.1016/j.tra.2025.104583
10.1016/j.tra.2025.104633
10.1016/j.tra.2025.104789
10.1016/j.tranpol.2013.06.008
10.1016/j.tranpol.2020.01.001
10.1016/j.tranpol.2022.09.009
10.1016/j.tranpol.2022.12.022
10.1016/j.tranpol.2023.07.023
10.1016/j.trb.2017.03.011
10.1016/j.trb.2017.03.012
10.1016/j.trb.2025.103232
10.1016/j.trd.2016.08.029
10.1016/j.trd.2018.08.001
10.1016/j.trd.2018.08.006
10.1016/j.trd.2020.102633
10.1016/j.trd.2021.102770
10.1016/j.trd.2021.103111
10.1016/j.trd.2022.103428
10.1016/j.trd.2022.103435
10.1016/j.trd.2022.103442
10.1016/j.trd.2022.103541
10.1016/j.trd.2024.104360
10.1016/j.trd.2025.104760
10.1016/j.trd.2025.105096
10.1016/j.tre.2022.102842
10.1016/j.tre.2025.104287
10.1016/j.trf.2018.06.003
10.1016/j.trip.2022.100602
10.1016/j.trip.2024.101025
10.1016/j.trip.2024.101236
10.1016/j.trip.2025.101395
10.1016/j.trip.2025.101520
10.1016/j.tust.2015.10.024
10.1016/j.tust.2015.11.004
10.1016/j.tust.2020.103726
10.1016/j.tust.2024.106061
10.1016/j.uclim.2015.10.007
10.1016/j.uclim.2017.11.005
10.1016/j.uclim.2020.100676
10.1016/j.uclim.2021.100814
10.1016/j.uclim.2023.101588
10.1016/j.uclim.2023.101744
10.1016/j.uclim.2024.101824
10.1016/j.uclim.2024.101842
10.1016/j.uclim.2024.102052
10.1016/j.uclim.2024.102062
10.1016/j.uclim.2024.102147
10.1016/j.uclim.2024.102223
10.1016/j.ufug.2010.11.001
10.1016/j.ufug.2010.11.002
10.1016/j.ufug.2012.03.003
10.1016/j.ufug.2013.06.003
10.1016/j.ufug.2013.06.006
10.1016/j.ufug.2014.12.002
10.1016/j.ufug.2015.05.006
10.1016/j.ufug.2015.07.009
10.1016/j.ufug.2015.08.006
10.1016/j.ufug.2016.03.015
10.1016/j.ufug.2016.07.012
10.1016/j.ufug.2016.10.006
10.1016/j.ufug.2017.11.004
10.1016/j.ufug.2018.01.021
10.1016/j.ufug.2018.06.011
10.1016/j.ufug.2020.126734
10.1016/j.ufug.2025.128713
10.1016/j.ufug.2025.128856
10.1016/j.ufug.2025.129019
10.1016/j.ufug.2025.129070
10.1016/j.ufug.2025.129128
10.1016/j.ufug.2025.129160
10.1016/j.ufug.2025.129165
10.1016/j.urbmob.2022.100030
10.1016/j.urbmob.2022.100037
10.1016/j.urbmob.2022.100040
10.1016/j.urbmob.2022.100043
10.1016/j.urbmob.2023.100048
10.1016/j.urbmob.2023.100057
10.1016/j.urbmob.2024.100076
10.1016/j.urbmob.2024.100077
10.1016/j.urbmob.2024.100093
10.1016/j.urbmob.2025.100119
10.1016/j.urbmob.2025.100163
10.1016/j.urbmob.2025.100168
10.1016/j.wasman.2008.02.015
10.1016/j.wasman.2019.04.014
10.1016/j.ypmed.2013.09.019
10.1016/j.ypmed.2017.10.020
10.1017/S096392682300041X
10.1017/S1049023X2100042X
10.1017/S1359135512000243
10.1017/S135913552100021X
10.1021/acs.est.1c07376
10.1021/acs.est.2c07352
10.1029/2007GL031764
10.1029/2008GL036619
10.1029/2012GL052636
10.1029/2024GL109516
10.1037/amp0000422
10.1038/NCLIMATE3373
10.1038/nature23018
10.1038/s41370-025-00765-3
10.1038/s41467-024-48533-5
10.1038/s41467-025-65170-8
10.1038/s41562-023-01770-y
10.1038/s41586-025-09321-3
10.1038/s41597-023-02328-3
10.1038/s41598-019-40180-x
10.1038/s41598-020-66288-z
10.1038/s41598-023-27686-1
10.1038/s41598-023-43261-0
10.1038/s41598-024-71709-4
10.1038/s41598-024-78041-x
10.1038/s41598-025-13184-z
10.1038/s41598-025-13757-y
10.1038/s41598-025-26368-4
10.1038/s41893-018-0118-9
10.1038/s41893-024-01271-4
10.1038/s42949-023-00107-y
10.1038/s42949-023-00133-w
10.1038/s42949-024-00151-2
10.1038/s42949-024-00177-6
10.1038/s42949-025-00238-4
10.1038/s42949-025-00262-4
10.1038/s43247-024-01908-4
10.1038/s44284-024-00119-4
10.1049/el:20080403
10.1057/s41289-016-0012-x
10.1057/s41289-021-00160-y
10.1057/s41289-021-00165-7
10.1057/s41289-025-00282-7
10.1057/s41289-025-00292-5
10.1057/s41599-023-02431-1
10.1057/s41599-025-04390-1
10.1057/s41599-025-05545-w
10.1057/udi.2008.22
10.1057/udi.2015.2
10.1061/(ASCE)0733-9364(2007)133:9(690)
10.1061/(ASCE)0733-9488(2005)131:4(246)
10.1061/(ASCE)HE.1943-5584.0002031
10.1061/(ASCE)UP.1943-5444.0000024
10.1061/(ASCE)UP.1943-5444.0000062
10.1061/(ASCE)UP.1943-5444.0000076
10.1061/(ASCE)UP.1943-5444.0000252
10.1061/(ASCE)UP.1943-5444.0000263
10.1061/(ASCE)UP.1943-5444.0000324
10.1061/(ASCE)UP.1943-5444.0000333
10.1061/(ASCE)UP.1943-5444.0000390
10.1061/(ASCE)UP.1943-5444.0000400
10.1061/(ASCE)UP.1943-5444.0000466
10.1061/(ASCE)UP.1943-5444.0000529
10.1061/JAEIED.AEENG-1624
10.1061/JTEPBS.0000702
10.1061/JUPDDM.UPENG-4150
10.1068/a281637
10.1068/a36200
10.1068/a38281
10.1068/a4184
10.1068/a43230
10.1068/a4350
10.1068/b2614
10.1068/b2713
10.1068/b3081
10.1068/b31106
10.1068/b31171
10.1068/b31174
10.1068/b35061
10.1068/c140469
10.1073/pnas.1315545112
10.1073/pnas.2201780119
10.1080/00036846.2021.1937491
10.1080/00036846.2022.2118225
10.1080/00038628.2018.1535422
10.1080/00043389.2025.2568317
10.1080/00049182.2020.1790134
10.1080/00074918.2020.1747595
